1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
21,0,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.10491733542830417,1,0.005,-1
22,0,5,"[5, 2, 3, 4, 3, 4, 6, 3, 4, 2]",25,11,0.1333866015825369,1,0.005,-1
23,0,67,"[3, 3, 4, 3, 0, 2, 4, 4, 5, 1]",19,10,0.22498929938332005,1,0.005,-1
24,0,62,"[5, 6, 8, 2, 5, 7, 6, 4, 8, 6]",45,12,0.12658399222393046,1,0.005,-1
25,0,20,"[2, 3, 2, 3, 3, 1, 3, 4, 3, 3]",12,15,0.1004260489874003,1,0.005,-1
26,0,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25965479781308104,1,0.005,-1
27,0,74,"[3, 9, 0, 2, 2, 3, 6, 5, 4, 5]",25,14,0.23529257840088819,1,0.005,-1
28,0,98,"[4, 11, 9, 7, 5, 7, 3, 4, 8, 7]",54,11,0.12930684123475858,1,0.005,-1
29,0,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.13032259564134283,1,0.005,-1
30,0,64,"[2, 1, 3, 0, 2, 1, 2, 2, 5, 5]",12,11,0.27026340037047536,1,0.005,-1
31,0,34,"[1, 2, 6, 6, 2, 6, 1, 3, 3, 1]",15,16,0.23558015223985507,1,0.005,-1
32,0,0,"[423, 515, 433, 438, 411, 421, 432, 524, 433, 441]",46,16,0.0,1,0.005,-1
33,0,42,"[5, 5, 5, 3, 5, 3, 1, 6, 6, 5]",34,10,0.13547854504381646,1,0.005,-1
34,0,25,"[3, 7, 3, 5, 7, 3, 6, 6, 3, 5]",36,12,0.1097128842231342,1,0.005,-1
35,0,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.25741391507335837,1,0.005,-1
36,0,49,"[4, 4, 4, 4, 4, 9, 4, 11, 5, 4]",36,17,0.13311798819106135,1,0.005,-1
37,0,95,"[5, 4, 6, 2, 6, 3, 4, 5, 3, 4]",26,16,0.11131400815109177,1,0.005,-1
38,0,85,"[4, 5, 2, 1, 1, 5, 7, 6, 4, 3]",24,14,0.18711062165368664,1,0.005,-1
39,0,69,"[5, 3, 7, 4, 4, 5, 6, 5, 2, 12]",40,13,0.16781032184466968,1,0.005,-1
40,0,46,"[3, 4, 3, 6, 8, 5, 3, 4, 5, 3]",29,15,0.12805971108150713,1,0.005,-1
41,0,65,"[3, 9, 3, 5, 6, 7, 8, 6, 5, 7]",46,13,0.10927524287178764,1,0.005,-1
42,0,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.21781964361227577,1,0.005,-1
43,0,66,"[1, 5, 6, 6, 6, 10, 6, 6, 5, 8]",44,15,0.15382359081623845,1,0.005,-1
44,0,22,"[2, 2, 2, 2, 7, 7, 8, 7, 7, 8]",35,17,0.20338648874846743,1,0.005,-1
45,0,52,"[3, 7, 9, 8, 1, 5, 4, 8, 4, 5]",38,16,0.1606504711692567,1,0.005,-1
46,0,32,"[6, 5, 7, 5, 2, 6, 5, 4, 3, 6]",32,17,0.11668128799987616,1,0.005,-1
47,0,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.15525092853901235,1,0.005,-1
48,0,48,"[10, 8, 3, 3, 7, 10, 6, 5, 7, 2]",47,14,0.17039850230731246,1,0.005,-1
49,0,29,"[10, 9, 5, 4, 2, 3, 6, 3, 2, 8]",41,11,0.18717970956547214,1,0.005,-1
50,0,89,"[4, 4, 6, 9, 6, 4, 6, 5, 7, 4]",43,12,0.10762128450269473,1,0.005,-1
51,0,54,"[5, 6, 9, 3, 2, 14, 4, 6, 7, 3]",46,13,0.19021493679268692,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,1,31,"[5, 6, 3, 10, 3, 4, 1, 5, 5, 5]",33,14,0.16623834898918466,1,0.005,-1
3,1,20,"[2, 3, 2, 3, 3, 1, 3, 4, 3, 3]",12,15,0.1004260489874003,1,0.005,-1
4,1,0,"[423, 515, 433, 438, 411, 421, 432, 524, 433, 441]",46,16,0.0,1,0.005,-1
5,1,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.10491733542830417,1,0.005,-1
6,1,69,"[5, 3, 7, 4, 4, 5, 6, 5, 2, 12]",40,13,0.16781032184466968,1,0.005,-1
7,1,99,"[8, 6, 5, 3, 2, 3, 11, 4, 6, 3]",38,13,0.17464670725270867,1,0.005,-1
8,1,77,"[6, 7, 5, 8, 2, 4, 7, 4, 6, 4]",40,13,0.12107071754372155,1,0.005,-1
9,1,68,"[2, 5, 4, 6, 2, 1, 1, 5, 2, 4]",17,15,0.18364083430860245,1,0.005,-1
10,1,51,"[6, 6, 1, 7, 5, 4, 3, 8, 4, 4]",37,11,0.14756761127847454,1,0.005,-1
11,1,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.13032259564134283,1,0.005,-1
12,1,94,"[10, 4, 3, 6, 3, 6, 8, 5, 5, 12]",45,17,0.16329801990395537,1,0.005,-1
13,1,67,"[3, 3, 4, 3, 0, 2, 4, 4, 5, 1]",19,10,0.22498929938332005,1,0.005,-1
14,1,55,"[8, 4, 4, 5, 3, 3, 6, 6, 7, 7]",41,12,0.11589339046685583,1,0.005,-1
15,1,1,"[4, 2, 3, 1, 3, 4, 1, 5, 1, 4]",15,13,0.1880845225879239,1,0.005,-1
16,1,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25965479781308104,1,0.005,-1
17,1,37,"[3, 3, 3, 3, 6, 2, 2, 6, 2, 2]",19,13,0.14276613901826102,1,0.005,-1
18,1,41,"[0, 2, 3, 5, 7, 3, 2, 3, 2, 1]",18,10,0.2652333945929563,1,0.005,-1
19,1,80,"[4, 4, 4, 7, 3, 4, 13, 7, 2, 6]",43,11,0.17541645850926152,1,0.005,-1
20,1,59,"[5, 5, 7, 3, 2, 2, 4, 6, 2, 1]",20,17,0.17694128927042851,1,0.005,-1
21,1,26,"[2, 4, 4, 3, 3, 5, 3, 2, 4, 1]",21,10,0.1453164963720673,1,0.005,-1
22,1,36,"[2, 4, 8, 4, 3, 2, 0, 4, 6, 1]",17,17,0.2622290752143843,1,0.005,-1
23,1,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.15597009750183255,1,0.005,-1
24,1,84,"[1, 3, 4, 3, 6, 0, 9, 5, 5, 4]",28,12,0.252982021120377,1,0.005,-1
25,1,58,"[2, 3, 5, 3, 5, 4, 2, 7, 5, 7]",30,13,0.14182022995423832,1,0.005,-1
26,1,66,"[1, 5, 6, 6, 6, 10, 6, 6, 5, 8]",44,15,0.15382359081623845,1,0.005,-1
27,1,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.25741391507335837,1,0.005,-1
28,1,92,"[4, 7, 6, 7, 4, 4, 5, 9, 2, 2]",40,10,0.14047607214882724,1,0.005,-1
29,1,81,"[3, 6, 5, 5, 5, 2, 6, 8, 6, 3]",35,14,0.11438008088271494,1,0.005,-1
30,1,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.13745026967944488,1,0.005,-1
31,1,78,"[7, 3, 4, 6, 3, 4, 4, 8, 5, 5]",33,16,0.10818434047323526,1,0.005,-1
32,1,76,"[1, 4, 3, 1, 3, 2, 5, 2, 4, 3]",12,16,0.1664076450247193,1,0.005,-1
33,1,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.28730938613785495,1,0.005,-1
34,1,46,"[3, 4, 3, 6, 8, 5, 3, 4, 5, 3]",29,15,0.12805971108150713,1,0.005,-1
35,1,65,"[3, 9, 3, 5, 6, 7, 8, 6, 5, 7]",46,13,0.10927524287178764,1,0.005,-1
36,1,88,"[4, 5, 6, 6, 13, 7, 5, 3, 5, 7]",49,12,0.15391920813209703,1,0.005,-1
37,1,61,"[7, 3, 8, 6, 5, 5, 7, 6, 7, 6]",45,15,0.10094279550602545,1,0.005,-1
38,1,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.2271284978584026,1,0.005,-1
39,1,27,"[8, 7, 8, 4, 3, 2, 4, 10, 7, 2]",38,17,0.16778647275030567,1,0.005,-1
40,1,90,"[5, 2, 3, 8, 3, 1, 5, 4, 3, 3]",23,14,0.17801990353251318,1,0.005,-1
41,1,56,"[7, 12, 4, 1, 6, 3, 7, 11, 8, 9]",52,16,0.1764399488207131,1,0.005,-1
42,1,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.07498240823128642,1,0.005,-1
43,1,64,"[2, 1, 3, 0, 2, 1, 2, 2, 5, 5]",12,11,0.27026340037047536,1,0.005,-1
44,1,30,"[1, 3, 1, 6, 5, 2, 0, 2, 2, 2]",12,12,0.2746996684170286,1,0.005,-1
45,1,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.1701797673473733,1,0.005,-1
46,1,83,"[3, 9, 8, 4, 3, 3, 6, 9, 2, 7]",42,12,0.1537824148709386,1,0.005,-1
47,1,53,"[5, 3, 8, 6, 6, 3, 1, 7, 6, 2]",37,10,0.18352943614953973,1,0.005,-1
48,1,5,"[5, 2, 3, 4, 3, 4, 6, 3, 4, 2]",25,11,0.1333866015825369,1,0.005,-1
49,1,70,"[2, 8, 4, 6, 3, 8, 2, 8, 9, 7]",43,14,0.16183418252245477,1,0.005,-1
50,1,73,"[7, 6, 4, 4, 7, 5, 6, 9, 5, 2]",42,13,0.11880654458841064,1,0.005,-1
51,1,62,"[5, 6, 8, 2, 5, 7, 6, 4, 8, 6]",45,12,0.12658399222393046,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,2,45,"[6, 2, 3, 8, 4, 5, 4, 3, 1, 2]",25,13,0.19745905596867222,1,0.005,-1
3,2,72,"[1, 5, 7, 1, 4, 2, 1, 7, 4, 1]",21,12,0.2438038965991368,1,0.005,-1
4,2,53,"[5, 3, 8, 6, 6, 3, 1, 7, 6, 2]",37,10,0.18352943614953973,1,0.005,-1
5,2,84,"[1, 3, 4, 3, 6, 0, 9, 5, 5, 4]",28,12,0.252982021120377,1,0.005,-1
6,2,67,"[3, 3, 4, 3, 0, 2, 4, 4, 5, 1]",19,10,0.22498929938332005,1,0.005,-1
7,2,23,"[2, 6, 1, 3, 2, 5, 1, 5, 6, 6]",24,13,0.19682842943067883,1,0.005,-1
8,2,55,"[8, 4, 4, 5, 3, 3, 6, 6, 7, 7]",41,12,0.11589339046685583,1,0.005,-1
9,2,52,"[3, 7, 9, 8, 1, 5, 4, 8, 4, 5]",38,16,0.1606504711692567,1,0.005,-1
10,2,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.28730938613785495,1,0.005,-1
11,2,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25965479781308104,1,0.005,-1
12,2,64,"[2, 1, 3, 0, 2, 1, 2, 2, 5, 5]",12,11,0.27026340037047536,1,0.005,-1
13,2,47,"[5, 2, 4, 5, 6, 7, 8, 9, 2, 4]",38,14,0.16202171942125218,1,0.005,-1
14,2,81,"[3, 6, 5, 5, 5, 2, 6, 8, 6, 3]",35,14,0.11438008088271494,1,0.005,-1
15,2,50,"[7, 5, 4, 5, 3, 2, 1, 1, 1, 3]",16,16,0.2256854955192085,1,0.005,-1
16,2,92,"[4, 7, 6, 7, 4, 4, 5, 9, 2, 2]",40,10,0.14047607214882724,1,0.005,-1
17,2,24,"[2, 5, 1, 2, 5, 0, 0, 3, 4, 3]",13,12,0.3056823379854462,1,0.005,-1
18,2,10,"[3, 5, 2, 4, 0, 5, 3, 0, 2, 3]",16,11,0.2983495833903269,1,0.005,-1
19,2,69,"[5, 3, 7, 4, 4, 5, 6, 5, 2, 12]",40,13,0.16781032184466968,1,0.005,-1
20,2,29,"[10, 9, 5, 4, 2, 3, 6, 3, 2, 8]",41,11,0.18717970956547214,1,0.005,-1
21,2,35,"[5, 4, 5, 7, 6, 4, 4, 10, 6, 3]",38,16,0.11106388958981676,1,0.005,-1
22,2,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.1578497583712281,1,0.005,-1
23,2,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.22121561235222278,1,0.005,-1
24,2,43,"[5, 8, 9, 6, 3, 2, 8, 3, 6, 6]",44,12,0.15098668750164504,1,0.005,-1
25,2,82,"[3, 1, 3, 3, 2, 4, 2, 3, 3, 4]",18,10,0.13352227286732207,1,0.005,-1
26,2,25,"[3, 7, 3, 5, 7, 3, 6, 6, 3, 5]",36,12,0.1097128842231342,1,0.005,-1
27,2,36,"[2, 4, 8, 4, 3, 2, 0, 4, 6, 1]",17,17,0.2622290752143843,1,0.005,-1
28,2,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.15597009750183255,1,0.005,-1
29,2,62,"[5, 6, 8, 2, 5, 7, 6, 4, 8, 6]",45,12,0.12658399222393046,1,0.005,-1
30,2,80,"[4, 4, 4, 7, 3, 4, 13, 7, 2, 6]",43,11,0.17541645850926152,1,0.005,-1
31,2,26,"[2, 4, 4, 3, 3, 5, 3, 2, 4, 1]",21,10,0.1453164963720673,1,0.005,-1
32,2,20,"[2, 3, 2, 3, 3, 1, 3, 4, 3, 3]",12,15,0.1004260489874003,1,0.005,-1
33,2,58,"[2, 3, 5, 3, 5, 4, 2, 7, 5, 7]",30,13,0.14182022995423832,1,0.005,-1
34,2,78,"[7, 3, 4, 6, 3, 4, 4, 8, 5, 5]",33,16,0.10818434047323526,1,0.005,-1
35,2,6,"[0, 14, 1, 6, 5, 4, 5, 6, 4, 2]",31,16,0.2725679389210694,1,0.005,-1
36,2,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.25741391507335837,1,0.005,-1
37,2,37,"[3, 3, 3, 3, 6, 2, 2, 6, 2, 2]",19,13,0.14276613901826102,1,0.005,-1
38,2,32,"[6, 5, 7, 5, 2, 6, 5, 4, 3, 6]",32,17,0.11668128799987616,1,0.005,-1
39,2,54,"[5, 6, 9, 3, 2, 14, 4, 6, 7, 3]",46,13,0.19021493679268692,1,0.005,-1
40,2,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.07498240823128642,1,0.005,-1
41,2,22,"[2, 2, 2, 2, 7, 7, 8, 7, 7, 8]",35,17,0.20338648874846743,1,0.005,-1
42,2,65,"[3, 9, 3, 5, 6, 7, 8, 6, 5, 7]",46,13,0.10927524287178764,1,0.005,-1
43,2,93,"[3, 3, 7, 6, 3, 1, 10, 7, 3, 4]",32,15,0.19177657187840802,1,0.005,-1
44,2,59,"[5, 5, 7, 3, 2, 2, 4, 6, 2, 1]",20,17,0.17694128927042851,1,0.005,-1
45,2,49,"[4, 4, 4, 4, 4, 9, 4, 11, 5, 4]",36,17,0.13311798819106135,1,0.005,-1
46,2,87,"[3, 2, 4, 1, 7, 4, 6, 2, 4, 5]",28,10,0.1915977136432277,1,0.005,-1
47,2,63,"[5, 1, 1, 3, 0, 4, 5, 4, 2, 1]",13,13,0.2785325419436901,1,0.005,-1
48,2,61,"[7, 3, 8, 6, 5, 5, 7, 6, 7, 6]",45,15,0.10094279550602545,1,0.005,-1
49,2,39,"[4, 8, 5, 2, 5, 10, 3, 8, 4, 5]",42,12,0.14451416875061576,1,0.005,-1
50,2,42,"[5, 5, 5, 3, 5, 3, 1, 6, 6, 5]",34,10,0.13547854504381646,1,0.005,-1
51,2,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.13745026967944488,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,3,35,"[5, 4, 5, 7, 6, 4, 4, 10, 6, 3]",38,16,0.11106388958981676,1,0.005,-1
3,3,40,"[6, 4, 3, 8, 6, 7, 4, 4, 7, 6]",40,15,0.11938501519699277,1,0.005,-1
4,3,90,"[5, 2, 3, 8, 3, 1, 5, 4, 3, 3]",23,14,0.17801990353251318,1,0.005,-1
5,3,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.10491733542830417,1,0.005,-1
6,3,70,"[2, 8, 4, 6, 3, 8, 2, 8, 9, 7]",43,14,0.16183418252245477,1,0.005,-1
7,3,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.18093412696849576,1,0.005,-1
8,3,25,"[3, 7, 3, 5, 7, 3, 6, 6, 3, 5]",36,12,0.1097128842231342,1,0.005,-1
9,3,56,"[7, 12, 4, 1, 6, 3, 7, 11, 8, 9]",52,16,0.1764399488207131,1,0.005,-1
10,3,86,"[2, 5, 2, 2, 2, 3, 2, 2, 3, 3]",11,15,0.10402421724785764,1,0.005,-1
11,3,20,"[2, 3, 2, 3, 3, 1, 3, 4, 3, 3]",12,15,0.1004260489874003,1,0.005,-1
12,3,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.07498240823128642,1,0.005,-1
13,3,97,"[9, 7, 4, 7, 3, 3, 4, 5, 2, 3]",36,11,0.15048649226184133,1,0.005,-1
14,3,62,"[5, 6, 8, 2, 5, 7, 6, 4, 8, 6]",45,12,0.12658399222393046,1,0.005,-1
15,3,61,"[7, 3, 8, 6, 5, 5, 7, 6, 7, 6]",45,15,0.10094279550602545,1,0.005,-1
16,3,92,"[4, 7, 6, 7, 4, 4, 5, 9, 2, 2]",40,10,0.14047607214882724,1,0.005,-1
17,3,81,"[3, 6, 5, 5, 5, 2, 6, 8, 6, 3]",35,14,0.11438008088271494,1,0.005,-1
18,3,77,"[6, 7, 5, 8, 2, 4, 7, 4, 6, 4]",40,13,0.12107071754372155,1,0.005,-1
19,3,80,"[4, 4, 4, 7, 3, 4, 13, 7, 2, 6]",43,11,0.17541645850926152,1,0.005,-1
20,3,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.1578497583712281,1,0.005,-1
21,3,82,"[3, 1, 3, 3, 2, 4, 2, 3, 3, 4]",18,10,0.13352227286732207,1,0.005,-1
22,3,66,"[1, 5, 6, 6, 6, 10, 6, 6, 5, 8]",44,15,0.15382359081623845,1,0.005,-1
23,3,99,"[8, 6, 5, 3, 2, 3, 11, 4, 6, 3]",38,13,0.17464670725270867,1,0.005,-1
24,3,59,"[5, 5, 7, 3, 2, 2, 4, 6, 2, 1]",20,17,0.17694128927042851,1,0.005,-1
25,3,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.25741391507335837,1,0.005,-1
26,3,38,"[10, 8, 4, 6, 3, 7, 7, 5, 6, 5]",51,10,0.11233326141297763,1,0.005,-1
27,3,49,"[4, 4, 4, 4, 4, 9, 4, 11, 5, 4]",36,17,0.13311798819106135,1,0.005,-1
28,3,78,"[7, 3, 4, 6, 3, 4, 4, 8, 5, 5]",33,16,0.10818434047323526,1,0.005,-1
29,3,44,"[3, 1, 10, 0, 2, 2, 2, 3, 1, 4]",12,16,0.310944555301605,1,0.005,-1
30,3,41,"[0, 2, 3, 5, 7, 3, 2, 3, 2, 1]",18,10,0.2652333945929563,1,0.005,-1
31,3,83,"[3, 9, 8, 4, 3, 3, 6, 9, 2, 7]",42,12,0.1537824148709386,1,0.005,-1
32,3,54,"[5, 6, 9, 3, 2, 14, 4, 6, 7, 3]",46,13,0.19021493679268692,1,0.005,-1
33,3,53,"[5, 3, 8, 6, 6, 3, 1, 7, 6, 2]",37,10,0.18352943614953973,1,0.005,-1
34,3,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.22121561235222278,1,0.005,-1
35,3,71,"[6, 10, 7, 2, 4, 1, 3, 3, 6, 6]",35,13,0.19153475865992536,1,0.005,-1
36,3,84,"[1, 3, 4, 3, 6, 0, 9, 5, 5, 4]",28,12,0.252982021120377,1,0.005,-1
37,3,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.1390878426394395,1,0.005,-1
38,3,5,"[5, 2, 3, 4, 3, 4, 6, 3, 4, 2]",25,11,0.1333866015825369,1,0.005,-1
39,3,34,"[1, 2, 6, 6, 2, 6, 1, 3, 3, 1]",15,16,0.23558015223985507,1,0.005,-1
40,3,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.13032259564134283,1,0.005,-1
41,3,85,"[4, 5, 2, 1, 1, 5, 7, 6, 4, 3]",24,14,0.18711062165368664,1,0.005,-1
42,3,74,"[3, 9, 0, 2, 2, 3, 6, 5, 4, 5]",25,14,0.23529257840088819,1,0.005,-1
43,3,57,"[2, 12, 6, 5, 9, 7, 3, 6, 12, 6]",52,16,0.16502080918001805,1,0.005,-1
44,3,67,"[3, 3, 4, 3, 0, 2, 4, 4, 5, 1]",19,10,0.22498929938332005,1,0.005,-1
45,3,91,"[2, 1, 4, 3, 1, 0, 4, 7, 4, 4]",14,16,0.2615259299746751,1,0.005,-1
46,3,31,"[5, 6, 3, 10, 3, 4, 1, 5, 5, 5]",33,14,0.16623834898918466,1,0.005,-1
47,3,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.28730938613785495,1,0.005,-1
48,3,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.2271284978584026,1,0.005,-1
49,3,88,"[4, 5, 6, 6, 13, 7, 5, 3, 5, 7]",49,12,0.15391920813209703,1,0.005,-1
50,3,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.1701797673473733,1,0.005,-1
51,3,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.15597009750183255,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,4,62,"[5, 6, 8, 2, 5, 7, 6, 4, 8, 6]",45,12,0.12658399222393046,1,0.005,-1
3,4,44,"[3, 1, 10, 0, 2, 2, 2, 3, 1, 4]",12,16,0.310944555301605,1,0.005,-1
4,4,46,"[3, 4, 3, 6, 8, 5, 3, 4, 5, 3]",29,15,0.12805971108150713,1,0.005,-1
5,4,38,"[10, 8, 4, 6, 3, 7, 7, 5, 6, 5]",51,10,0.11233326141297763,1,0.005,-1
6,4,65,"[3, 9, 3, 5, 6, 7, 8, 6, 5, 7]",46,13,0.10927524287178764,1,0.005,-1
7,4,55,"[8, 4, 4, 5, 3, 3, 6, 6, 7, 7]",41,12,0.11589339046685583,1,0.005,-1
8,4,78,"[7, 3, 4, 6, 3, 4, 4, 8, 5, 5]",33,16,0.10818434047323526,1,0.005,-1
9,4,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.13032259564134283,1,0.005,-1
10,4,27,"[8, 7, 8, 4, 3, 2, 4, 10, 7, 2]",38,17,0.16778647275030567,1,0.005,-1
11,4,45,"[6, 2, 3, 8, 4, 5, 4, 3, 1, 2]",25,13,0.19745905596867222,1,0.005,-1
12,4,61,"[7, 3, 8, 6, 5, 5, 7, 6, 7, 6]",45,15,0.10094279550602545,1,0.005,-1
13,4,68,"[2, 5, 4, 6, 2, 1, 1, 5, 2, 4]",17,15,0.18364083430860245,1,0.005,-1
14,4,37,"[3, 3, 3, 3, 6, 2, 2, 6, 2, 2]",19,13,0.14276613901826102,1,0.005,-1
15,4,72,"[1, 5, 7, 1, 4, 2, 1, 7, 4, 1]",21,12,0.2438038965991368,1,0.005,-1
16,4,81,"[3, 6, 5, 5, 5, 2, 6, 8, 6, 3]",35,14,0.11438008088271494,1,0.005,-1
17,4,76,"[1, 4, 3, 1, 3, 2, 5, 2, 4, 3]",12,16,0.1664076450247193,1,0.005,-1
18,4,57,"[2, 12, 6, 5, 9, 7, 3, 6, 12, 6]",52,16,0.16502080918001805,1,0.005,-1
19,4,58,"[2, 3, 5, 3, 5, 4, 2, 7, 5, 7]",30,13,0.14182022995423832,1,0.005,-1
20,4,59,"[5, 5, 7, 3, 2, 2, 4, 6, 2, 1]",20,17,0.17694128927042851,1,0.005,-1
21,4,82,"[3, 1, 3, 3, 2, 4, 2, 3, 3, 4]",18,10,0.13352227286732207,1,0.005,-1
22,4,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.1701797673473733,1,0.005,-1
23,4,53,"[5, 3, 8, 6, 6, 3, 1, 7, 6, 2]",37,10,0.18352943614953973,1,0.005,-1
24,4,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.28730938613785495,1,0.005,-1
25,4,83,"[3, 9, 8, 4, 3, 3, 6, 9, 2, 7]",42,12,0.1537824148709386,1,0.005,-1
26,4,51,"[6, 6, 1, 7, 5, 4, 3, 8, 4, 4]",37,11,0.14756761127847454,1,0.005,-1
27,4,84,"[1, 3, 4, 3, 6, 0, 9, 5, 5, 4]",28,12,0.252982021120377,1,0.005,-1
28,4,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.18093412696849576,1,0.005,-1
29,4,26,"[2, 4, 4, 3, 3, 5, 3, 2, 4, 1]",21,10,0.1453164963720673,1,0.005,-1
30,4,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.22121561235222278,1,0.005,-1
