1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
11,5,157,"[6, 2, 4, 4, 2, 2, 4, 8, 2, 5]",21,18,0.16423049543882878,1,0.005,-1
12,5,143,"[3, 6, 3, 5, 5, 5, 6, 1, 2, 6]",28,14,0.1673863489382078,1,0.005,-1
13,5,188,"[9, 8, 8, 10, 9, 4, 2, 8, 6, 8]",54,18,0.13087359265561477,1,0.005,-1
14,5,203,"[1, 2, 0, 2, 2, 3, 9, 4, 2, 3]",16,12,0.2814879883050371,1,0.005,-1
15,5,10,"[3, 5, 2, 4, 0, 5, 3, 0, 2, 3]",16,11,0.2940003346204622,1,0.005,-1
16,5,220,"[5, 5, 5, 7, 5, 2, 9, 6, 2, 9]",43,12,0.1510597395710914,1,0.005,-1
17,5,79,"[5, 2, 2, 3, 3, 3, 5, 4, 5, 2]",18,16,0.13211560057537186,1,0.005,-1
18,5,87,"[3, 2, 4, 1, 7, 4, 6, 2, 4, 5]",28,10,0.18769732211978865,1,0.005,-1
19,5,38,"[10, 8, 4, 6, 3, 7, 7, 5, 6, 5]",51,10,0.10969808259598954,1,0.005,-1
20,5,130,"[5, 3, 5, 3, 1, 1, 2, 4, 9, 8]",29,12,0.2224828025172973,1,0.005,-1
21,5,52,"[3, 7, 9, 8, 1, 5, 4, 8, 4, 5]",38,16,0.16272358884484175,1,0.005,-1
22,5,83,"[3, 9, 8, 4, 3, 3, 6, 9, 2, 7]",42,12,0.1578023769921375,1,0.005,-1
23,5,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.16309643313544991,1,0.005,-1
24,5,24,"[2, 5, 1, 2, 5, 0, 0, 3, 4, 3]",13,12,0.30745226989375074,1,0.005,-1
25,5,96,"[0, 5, 4, 5, 4, 4, 1, 3, 3, 6]",22,13,0.23117631611280381,1,0.005,-1
26,5,236,"[3, 5, 3, 1, 0, 4, 3, 4, 4, 4]",21,10,0.2172626490287224,1,0.005,-1
27,5,223,"[7, 5, 5, 3, 3, 3, 9, 11, 7, 6]",48,11,0.1436088724488854,1,0.005,-1
28,5,221,"[3, 7, 8, 5, 2, 3, 4, 6, 4, 4]",33,13,0.12336682042247288,1,0.005,-1
29,5,111,"[3, 9, 7, 5, 7, 6, 2, 5, 10, 7]",43,18,0.1438658208786788,1,0.005,-1
30,5,217,"[3, 3, 5, 3, 3, 4, 3, 7, 6, 3]",24,16,0.11524741388159439,1,0.005,-1
31,5,117,"[7, 4, 5, 7, 3, 3, 5, 6, 5, 6]",35,16,0.09345588350930678,1,0.005,-1
32,5,298,"[7, 5, 7, 8, 13, 8, 10, 7, 4, 8]",60,17,0.11945963814217,1,0.005,-1
33,5,281,"[4, 3, 6, 3, 6, 3, 7, 3, 7, 7]",35,14,0.13866728816797289,1,0.005,-1
34,5,239,"[4, 4, 7, 3, 8, 7, 6, 6, 7, 3]",37,18,0.12861258881175427,1,0.005,-1
35,5,244,"[8, 7, 9, 5, 4, 6, 8, 7, 7, 6]",51,16,0.07436024021413662,1,0.005,-1
36,5,140,"[5, 4, 5, 6, 4, 7, 2, 9, 6, 3]",37,14,0.13513421060893563,1,0.005,-1
37,5,257,"[6, 5, 4, 8, 7, 5, 3, 13, 5, 8]",50,14,0.13406583300843058,1,0.005,-1
38,5,118,"[3, 6, 5, 8, 10, 2, 2, 4, 2, 3]",34,11,0.19602406241252754,1,0.005,-1
39,5,186,"[7, 1, 5, 5, 5, 5, 3, 5, 5, 8]",38,11,0.16066621682914625,1,0.005,-1
40,5,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.26297014641847566,1,0.005,-1
41,5,274,"[5, 3, 4, 2, 2, 0, 4, 4, 2, 7]",19,14,0.2309224848131315,1,0.005,-1
42,5,80,"[4, 4, 4, 7, 3, 4, 13, 7, 2, 6]",43,11,0.17395586988258657,1,0.005,-1
43,5,142,"[2, 2, 2, 1, 4, 3, 1, 3, 3, 1]",12,10,0.16906223472494653,1,0.005,-1
44,5,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.07825078859970404,1,0.005,-1
45,5,47,"[5, 2, 4, 5, 6, 7, 8, 9, 2, 4]",38,14,0.16418466851400515,1,0.005,-1
46,5,284,"[6, 4, 2, 3, 6, 5, 9, 9, 10, 6]",50,10,0.1574027755355921,1,0.005,-1
47,5,202,"[5, 5, 4, 4, 3, 3, 3, 9, 4, 3]",26,17,0.11388831974527852,1,0.005,-1
48,5,197,"[5, 9, 8, 5, 7, 3, 6, 4, 1, 2]",36,14,0.18584329335057356,1,0.005,-1
49,5,23,"[2, 6, 1, 3, 2, 5, 1, 5, 6, 6]",24,13,0.2007044648818244,1,0.005,-1
50,5,93,"[3, 3, 7, 6, 3, 1, 10, 7, 3, 4]",32,15,0.19034368151645778,1,0.005,-1
51,5,72,"[1, 5, 7, 1, 4, 2, 1, 7, 4, 1]",21,12,0.2507116959241537,1,0.005,-1
52,5,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.21886681290642573,1,0.005,-1
53,5,78,"[7, 3, 4, 6, 3, 4, 4, 8, 5, 5]",33,16,0.10852799335267894,1,0.005,-1
54,5,245,"[6, 4, 3, 6, 2, 2, 3, 0, 1, 4]",17,14,0.25601916925624546,1,0.005,-1
55,5,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25743882629639947,1,0.005,-1
56,5,56,"[7, 12, 4, 1, 6, 3, 7, 11, 8, 9]",52,16,0.1809954792615656,1,0.005,-1
57,5,6,"[0, 14, 1, 6, 5, 4, 5, 6, 4, 2]",31,16,0.2774570675282695,1,0.005,-1
58,5,263,"[8, 4, 6, 2, 3, 5, 7, 5, 6, 5]",40,11,0.1287889033203561,1,0.005,-1
59,5,296,"[4, 2, 1, 2, 2, 3, 2, 3, 2, 2]",12,11,0.12162143255009267,1,0.005,-1
60,5,0,"[1344, 1552, 1363, 1398, 1273, 1284, 1366, 1508, 1354, 1408]",46,16,0.0,1,0.005,-1
61,5,31,"[5, 6, 3, 10, 3, 4, 1, 5, 5, 5]",33,14,0.16557265728140538,1,0.005,-1
62,5,260,"[3, 1, 6, 5, 6, 0, 5, 7, 5, 3]",31,10,0.24519652705280656,1,0.005,-1
63,5,215,"[1, 9, 6, 7, 10, 5, 5, 10, 7, 5]",54,11,0.15881376559806706,1,0.005,-1
64,5,161,"[5, 7, 3, 4, 4, 6, 8, 3, 5, 7]",34,18,0.11474311669639346,1,0.005,-1
65,5,167,"[3, 6, 1, 3, 2, 5, 2, 4, 4, 2]",17,15,0.15823794819664908,1,0.005,-1
66,5,145,"[2, 2, 4, 6, 8, 6, 1, 3, 3, 8]",33,10,0.21395316945455545,1,0.005,-1
67,5,30,"[1, 3, 1, 6, 5, 2, 0, 2, 2, 2]",12,12,0.27496392228182603,1,0.005,-1
68,5,185,"[4, 2, 3, 2, 2, 5, 1, 6, 3, 3]",19,12,0.16476645552834665,1,0.005,-1
69,5,277,"[4, 4, 5, 10, 10, 6, 5, 6, 9, 2]",43,18,0.16204997552188283,1,0.005,-1
70,5,71,"[6, 10, 7, 2, 4, 1, 3, 3, 6, 6]",35,13,0.18959738743627133,1,0.005,-1
71,5,44,"[3, 1, 10, 0, 2, 2, 2, 3, 1, 4]",12,16,0.31008723826500545,1,0.005,-1
72,5,225,"[7, 5, 6, 6, 5, 1, 9, 4, 7, 6]",39,17,0.14877259399881615,1,0.005,-1
73,5,243,"[4, 6, 6, 5, 6, 6, 7, 7, 5, 5]",42,15,0.05581283725309403,1,0.005,-1
74,5,266,"[6, 9, 6, 7, 6, 8, 5, 8, 4, 10]",56,13,0.0829711491497791,1,0.005,-1
75,5,89,"[4, 4, 6, 9, 6, 4, 6, 5, 7, 4]",43,12,0.10273533626357,1,0.005,-1
76,5,151,"[6, 4, 3, 3, 1, 1, 5, 2, 4, 4]",17,16,0.17501355043802122,1,0.005,-1
77,5,230,"[4, 5, 5, 3, 4, 2, 2, 3, 4, 7]",25,14,0.12626451533852556,1,0.005,-1
78,5,182,"[4, 5, 12, 8, 7, 9, 11, 3, 7, 5]",57,14,0.15352598882730567,1,0.005,-1
79,5,102,"[4, 4, 6, 4, 3, 5, 4, 4, 3, 4]",31,10,0.07228314631722174,1,0.005,-1
80,5,22,"[2, 2, 2, 2, 7, 7, 8, 7, 7, 8]",35,17,0.20452302124442767,1,0.005,-1
81,5,267,"[6, 6, 8, 4, 9, 5, 9, 7, 8, 4]",52,14,0.10549324736738043,1,0.005,-1
82,5,100,"[1, 3, 2, 4, 0, 2, 4, 2, 1, 4]",13,10,0.24205466249519572,1,0.005,-1
83,5,148,"[1, 1, 5, 4, 1, 3, 3, 3, 4, 4]",13,16,0.18759882151865492,1,0.005,-1
84,5,120,"[10, 9, 5, 5, 3, 3, 3, 9, 3, 5]",41,14,0.15275627320356142,1,0.005,-1
85,5,252,"[11, 9, 8, 5, 6, 7, 5, 6, 9, 8]",59,15,0.08921885943566424,1,0.005,-1
86,5,101,"[3, 4, 4, 2, 1, 3, 2, 0, 5, 3]",10,17,0.23891278467858748,1,0.005,-1
87,5,88,"[4, 5, 6, 6, 13, 7, 5, 3, 5, 7]",49,12,0.14962220557440745,1,0.005,-1
88,5,160,"[1, 2, 4, 8, 4, 2, 1, 2, 4, 5]",23,10,0.21798814304124778,1,0.005,-1
89,5,195,"[5, 4, 3, 6, 3, 5, 2, 4, 2, 7]",30,11,0.1362859360746248,1,0.005,-1
90,5,205,"[6, 10, 2, 2, 8, 6, 8, 5, 5, 6]",47,11,0.15735879438734504,1,0.005,-1
91,5,127,"[5, 13, 7, 5, 7, 4, 4, 7, 8, 5]",52,13,0.11590397461231958,1,0.005,-1
92,5,103,"[3, 3, 1, 3, 3, 4, 5, 4, 3, 3]",15,17,0.12038965913322118,1,0.005,-1
93,5,170,"[3, 8, 6, 5, 4, 4, 7, 4, 6, 5]",41,11,0.09177503704908054,1,0.005,-1
94,5,162,"[4, 3, 8, 5, 2, 6, 5, 4, 2, 4]",27,16,0.14569350764110664,1,0.005,-1
95,5,104,"[3, 7, 2, 2, 7, 3, 9, 7, 0, 7]",30,17,0.25462438560823203,1,0.005,-1
96,5,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.15451715832134016,1,0.005,-1
97,5,152,"[5, 5, 1, 5, 3, 4, 4, 4, 1, 7]",23,16,0.17542417469062693,1,0.005,-1
98,5,191,"[2, 3, 6, 1, 7, 5, 5, 7, 3, 6]",31,14,0.179490547192037,1,0.005,-1
99,5,129,"[3, 6, 6, 8, 9, 8, 2, 3, 2, 2]",36,13,0.20379549553103782,1,0.005,-1
100,5,139,"[4, 7, 9, 5, 6, 6, 7, 4, 4, 2]",44,10,0.13365602602511065,1,0.005,-1
101,5,166,"[6, 6, 11, 4, 9, 3, 2, 7, 4, 7]",44,15,0.16015062809756503,1,0.005,-1
102,5,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.14498104296229036,1,0.005,-1
103,5,81,"[3, 6, 5, 5, 5, 2, 6, 8, 6, 3]",35,14,0.11871710902358382,1,0.005,-1
104,5,75,"[8, 9, 2, 4, 5, 7, 3, 9, 8, 6]",51,10,0.14359477459847564,1,0.005,-1
105,5,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.22326132065999454,1,0.005,-1
106,5,270,"[2, 5, 0, 1, 1, 2, 4, 2, 4, 3]",11,13,0.25186669554465374,1,0.005,-1
107,5,235,"[2, 5, 7, 6, 9, 4, 6, 5, 7, 6]",47,10,0.12465121005705113,1,0.005,-1
108,5,189,"[4, 3, 0, 3, 0, 3, 8, 2, 6, 2]",17,14,0.3144345075683814,1,0.005,-1
109,5,237,"[4, 1, 0, 1, 2, 4, 2, 4, 2, 2]",11,11,0.25610985308468814,1,0.005,-1
110,5,193,"[4, 3, 2, 3, 2, 7, 4, 4, 2, 4]",19,16,0.14008657633978486,1,0.005,-1
111,5,69,"[5, 3, 7, 4, 4, 5, 6, 5, 2, 12]",40,13,0.16363659036232805,1,0.005,-1
112,5,98,"[4, 11, 9, 7, 5, 7, 3, 4, 8, 7]",54,11,0.12753582732828622,1,0.005,-1
113,5,187,"[8, 7, 9, 4, 5, 8, 9, 4, 6, 8]",53,15,0.1065258224005986,1,0.005,-1
114,5,269,"[9, 4, 7, 6, 1, 3, 2, 4, 9, 5]",33,17,0.19457217462013726,1,0.005,-1
115,5,55,"[8, 4, 4, 5, 3, 3, 6, 6, 7, 7]",41,12,0.11151836768852816,1,0.005,-1
116,5,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.14528482252472913,1,0.005,-1
117,5,164,"[5, 9, 4, 7, 9, 8, 6, 9, 8, 5]",55,15,0.09170790501915163,1,0.005,-1
118,5,63,"[5, 1, 1, 3, 0, 4, 5, 4, 2, 1]",13,13,0.27879367230213253,1,0.005,-1
119,5,279,"[0, 3, 3, 3, 4, 2, 1, 2, 1, 2]",10,11,0.2376195546768334,1,0.005,-1
120,5,262,"[4, 5, 2, 3, 1, 5, 3, 6, 2, 5]",23,13,0.15342413520425818,1,0.005,-1
121,5,76,"[1, 4, 3, 1, 3, 2, 5, 2, 4, 3]",12,16,0.1656598357102018,1,0.005,-1
122,5,86,"[2, 5, 2, 2, 2, 3, 2, 2, 3, 3]",11,15,0.10486409315113776,1,0.005,-1
123,5,43,"[5, 8, 9, 6, 3, 2, 8, 3, 6, 6]",44,12,0.1446728123248092,1,0.005,-1
124,5,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.1660346725990556,1,0.005,-1
125,5,255,"[1, 5, 10, 3, 4, 6, 5, 5, 4, 10]",37,16,0.18364068561133673,1,0.005,-1
126,5,147,"[5, 9, 1, 5, 3, 3, 6, 6, 6, 10]",36,18,0.17022616657819178,1,0.005,-1
127,5,169,"[5, 7, 7, 5, 3, 4, 9, 6, 6, 11]",48,15,0.11567336846103234,1,0.005,-1
128,5,238,"[5, 0, 5, 6, 0, 5, 2, 4, 2, 1]",19,11,0.32580507263361685,1,0.005,-1
129,5,261,"[6, 5, 8, 5, 5, 5, 6, 5, 1, 8]",44,10,0.14428252509673886,1,0.005,-1
130,5,295,"[6, 6, 1, 6, 2, 3, 2, 9, 2, 5]",25,17,0.1987212979444147,1,0.005,-1
131,5,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.15237502235538228,1,0.005,-1
132,5,70,"[2, 8, 4, 6, 3, 8, 2, 8, 9, 7]",43,14,0.16625459575739496,1,0.005,-1
133,5,179,"[7, 5, 5, 2, 1, 1, 2, 0, 1, 2]",16,10,0.30382401045028457,1,0.005,-1
134,5,175,"[6, 8, 4, 11, 3, 8, 5, 5, 12, 4]",53,13,0.15077385805858784,1,0.005,-1
135,5,233,"[6, 6, 6, 4, 5, 12, 2, 10, 10, 5]",48,18,0.16164388687614192,1,0.005,-1
136,5,90,"[5, 2, 3, 8, 3, 1, 5, 4, 3, 3]",23,14,0.1731338285254113,1,0.005,-1
137,5,216,"[6, 3, 8, 1, 4, 4, 7, 5, 6, 3]",34,13,0.1710577129481244,1,0.005,-1
138,5,280,"[7, 5, 5, 7, 2, 4, 10, 9, 7, 8]",46,18,0.12931345133404457,1,0.005,-1
139,5,48,"[10, 8, 3, 3, 7, 10, 6, 5, 7, 2]",47,14,0.17214798415611066,1,0.005,-1
140,5,265,"[4, 4, 5, 5, 3, 2, 6, 3, 5, 4]",28,13,0.10082471629557577,1,0.005,-1
141,5,25,"[3, 7, 3, 5, 7, 3, 6, 6, 3, 5]",36,12,0.11229587618059365,1,0.005,-1
142,5,264,"[6, 5, 3, 10, 6, 5, 10, 8, 11, 6]",53,17,0.12849653107604808,1,0.005,-1
143,5,285,"[5, 8, 6, 5, 6, 3, 9, 3, 5, 7]",38,19,0.11539972908998795,1,0.005,-1
144,5,212,"[6, 8, 4, 3, 3, 1, 5, 1, 1, 7]",21,18,0.2301098111099193,1,0.005,-1
145,5,248,"[2, 3, 8, 3, 6, 3, 1, 5, 6, 6]",30,13,0.18584210535677578,1,0.005,-1
146,5,294,"[3, 7, 6, 5, 3, 7, 5, 2, 2, 2]",24,18,0.16777023478106778,1,0.005,-1
147,5,299,"[3, 3, 5, 5, 5, 3, 5, 4, 3, 2]",19,19,0.10876218283182298,1,0.005,-1
148,5,60,"[10, 6, 5, 8, 9, 6, 5, 3, 5, 3]",44,16,0.14329954379759194,1,0.005,-1
149,5,276,"[2, 3, 2, 2, 2, 4, 1, 1, 5, 3]",15,10,0.1741158189437626,1,0.005,-1
150,5,165,"[4, 3, 6, 2, 3, 5, 2, 3, 2, 3]",16,17,0.13671542931738606,1,0.005,-1
151,5,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.2844984573250069,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,6,177,"[0, 7, 6, 7, 6, 6, 5, 9, 4, 1]",37,14,0.23956839949525494,1,0.005,-1
3,6,57,"[2, 12, 6, 5, 9, 7, 3, 6, 12, 6]",52,16,0.16789646622812088,1,0.005,-1
4,6,205,"[6, 10, 2, 2, 8, 6, 8, 5, 5, 6]",47,11,0.15735879438734504,1,0.005,-1
5,6,232,"[0, 5, 1, 2, 0, 2, 3, 6, 3, 2]",13,11,0.3092183606123735,1,0.005,-1
6,6,166,"[6, 6, 11, 4, 9, 3, 2, 7, 4, 7]",44,15,0.16015062809756503,1,0.005,-1
7,6,89,"[4, 4, 6, 9, 6, 4, 6, 5, 7, 4]",43,12,0.10273533626357,1,0.005,-1
8,6,236,"[3, 5, 3, 1, 0, 4, 3, 4, 4, 4]",21,10,0.2172626490287224,1,0.005,-1
9,6,47,"[5, 2, 4, 5, 6, 7, 8, 9, 2, 4]",38,14,0.16418466851400515,1,0.005,-1
10,6,69,"[5, 3, 7, 4, 4, 5, 6, 5, 2, 12]",40,13,0.16363659036232805,1,0.005,-1
11,6,195,"[5, 4, 3, 6, 3, 5, 2, 4, 2, 7]",30,11,0.1362859360746248,1,0.005,-1
12,6,144,"[6, 5, 6, 6, 2, 4, 4, 3, 3, 4]",33,10,0.1119920974872128,1,0.005,-1
13,6,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.21381053365844685,1,0.005,-1
14,6,196,"[9, 7, 3, 2, 5, 5, 2, 2, 9, 5]",35,14,0.19392198169267497,1,0.005,-1
15,6,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.21886681290642573,1,0.005,-1
16,6,60,"[10, 6, 5, 8, 9, 6, 5, 3, 5, 3]",44,16,0.14329954379759194,1,0.005,-1
17,6,171,"[6, 6, 6, 6, 7, 0, 7, 8, 2, 4]",42,10,0.21448304676249075,1,0.005,-1
18,6,186,"[7, 1, 5, 5, 5, 5, 3, 5, 5, 8]",38,11,0.16066621682914625,1,0.005,-1
19,6,90,"[5, 2, 3, 8, 3, 1, 5, 4, 3, 3]",23,14,0.1731338285254113,1,0.005,-1
20,6,182,"[4, 5, 12, 8, 7, 9, 11, 3, 7, 5]",57,14,0.15352598882730567,1,0.005,-1
21,6,76,"[1, 4, 3, 1, 3, 2, 5, 2, 4, 3]",12,16,0.1656598357102018,1,0.005,-1
22,6,31,"[5, 6, 3, 10, 3, 4, 1, 5, 5, 5]",33,14,0.16557265728140538,1,0.005,-1
23,6,106,"[2, 3, 5, 3, 2, 9, 6, 4, 4, 2]",25,15,0.17897680721455336,1,0.005,-1
24,6,238,"[5, 0, 5, 6, 0, 5, 2, 4, 2, 1]",19,11,0.32580507263361685,1,0.005,-1
25,6,115,"[2, 2, 2, 4, 2, 3, 2, 4, 5, 3]",15,14,0.12204358871660304,1,0.005,-1
26,6,225,"[7, 5, 6, 6, 5, 1, 9, 4, 7, 6]",39,17,0.14877259399881615,1,0.005,-1
27,6,155,"[7, 4, 5, 2, 7, 7, 10, 5, 6, 5]",47,11,0.1412520872778963,1,0.005,-1
28,6,134,"[3, 4, 4, 1, 3, 4, 3, 6, 6, 3]",22,15,0.14140063645066747,1,0.005,-1
29,6,30,"[1, 3, 1, 6, 5, 2, 0, 2, 2, 2]",12,12,0.27496392228182603,1,0.005,-1
30,6,154,"[2, 4, 6, 3, 7, 2, 5, 0, 3, 3]",22,13,0.2462028539199544,1,0.005,-1
31,6,141,"[4, 2, 5, 6, 7, 5, 5, 3, 6, 7]",36,14,0.13409185058200365,1,0.005,-1
32,6,190,"[5, 4, 10, 8, 3, 4, 5, 6, 2, 6]",37,16,0.14548899531884532,1,0.005,-1
33,6,200,"[5, 5, 7, 2, 1, 3, 2, 3, 6, 4]",28,10,0.17443439265165434,1,0.005,-1
34,6,157,"[6, 2, 4, 4, 2, 2, 4, 8, 2, 5]",21,18,0.16423049543882878,1,0.005,-1
35,6,139,"[4, 7, 9, 5, 6, 6, 7, 4, 4, 2]",44,10,0.13365602602511065,1,0.005,-1
36,6,146,"[4, 5, 3, 4, 3, 1, 4, 2, 6, 3]",24,11,0.1432590956316293,1,0.005,-1
37,6,210,"[10, 4, 6, 5, 2, 5, 3, 4, 5, 4]",38,10,0.14370936338734316,1,0.005,-1
38,6,77,"[6, 7, 5, 8, 2, 4, 7, 4, 6, 4]",40,13,0.11625251739196572,1,0.005,-1
39,6,290,"[8, 9, 3, 5, 7, 9, 8, 7, 6, 6]",53,15,0.10016268914509684,1,0.005,-1
40,6,276,"[2, 3, 2, 2, 2, 4, 1, 1, 5, 3]",15,10,0.1741158189437626,1,0.005,-1
41,6,135,"[4, 11, 7, 5, 7, 4, 15, 6, 4, 6]",54,15,0.15098687630536975,1,0.005,-1
42,6,137,"[4, 6, 3, 6, 2, 2, 5, 6, 2, 2]",25,13,0.1486049836621881,1,0.005,-1
43,6,38,"[10, 8, 4, 6, 3, 7, 7, 5, 6, 5]",51,10,0.10969808259598954,1,0.005,-1
44,6,122,"[6, 6, 5, 4, 7, 7, 4, 7, 6, 2]",40,14,0.11763978054310188,1,0.005,-1
45,6,40,"[6, 4, 3, 8, 6, 7, 4, 4, 7, 6]",40,15,0.11426794059869508,1,0.005,-1
46,6,283,"[8, 10, 5, 8, 3, 4, 2, 5, 7, 3]",42,13,0.1554546833209634,1,0.005,-1
47,6,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.1660346725990556,1,0.005,-1
48,6,88,"[4, 5, 6, 6, 13, 7, 5, 3, 5, 7]",49,12,0.14962220557440745,1,0.005,-1
49,6,282,"[11, 9, 5, 3, 9, 3, 5, 10, 9, 10]",56,18,0.1456485322111988,1,0.005,-1
50,6,21,"[8, 10, 5, 5, 8, 3, 8, 6, 8, 7]",52,16,0.10143226934504496,1,0.005,-1
51,6,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.14498104296229036,1,0.005,-1
52,6,231,"[6, 7, 3, 10, 7, 3, 8, 3, 4, 7]",47,11,0.14480661166044853,1,0.005,-1
53,6,184,"[4, 5, 2, 7, 6, 2, 1, 4, 5, 4]",28,12,0.1693028598082965,1,0.005,-1
54,6,49,"[4, 4, 4, 4, 4, 9, 4, 11, 5, 4]",36,17,0.14100846917290813,1,0.005,-1
55,6,227,"[10, 5, 9, 3, 7, 3, 5, 6, 3, 4]",42,13,0.15178929179129283,1,0.005,-1
56,6,248,"[2, 3, 8, 3, 6, 3, 1, 5, 6, 6]",30,13,0.18584210535677578,1,0.005,-1
57,6,103,"[3, 3, 1, 3, 3, 4, 5, 4, 3, 3]",15,17,0.12038965913322118,1,0.005,-1
58,6,208,"[4, 4, 5, 9, 4, 2, 5, 6, 3, 4]",30,16,0.12598180930013164,1,0.005,-1
59,6,34,"[1, 2, 6, 6, 2, 6, 1, 3, 3, 1]",15,16,0.2361253268159848,1,0.005,-1
60,6,209,"[1, 2, 3, 0, 1, 2, 3, 3, 5, 7]",14,13,0.2747507643554795,1,0.005,-1
61,6,86,"[2, 5, 2, 2, 2, 3, 2, 2, 3, 3]",11,15,0.10486409315113776,1,0.005,-1
62,6,142,"[2, 2, 2, 1, 4, 3, 1, 3, 3, 1]",12,10,0.16906223472494653,1,0.005,-1
63,6,93,"[3, 3, 7, 6, 3, 1, 10, 7, 3, 4]",32,15,0.19034368151645778,1,0.005,-1
64,6,91,"[2, 1, 4, 3, 1, 0, 4, 7, 4, 4]",14,16,0.2618578033684877,1,0.005,-1
65,6,44,"[3, 1, 10, 0, 2, 2, 2, 3, 1, 4]",12,16,0.31008723826500545,1,0.005,-1
66,6,35,"[5, 4, 5, 7, 6, 4, 4, 10, 6, 3]",38,16,0.11584176867919513,1,0.005,-1
67,6,52,"[3, 7, 9, 8, 1, 5, 4, 8, 4, 5]",38,16,0.16272358884484175,1,0.005,-1
68,6,121,"[5, 7, 5, 4, 6, 7, 6, 3, 6, 8]",39,18,0.09870597318377916,1,0.005,-1
69,6,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.14528482252472913,1,0.005,-1
70,6,65,"[3, 9, 3, 5, 6, 7, 8, 6, 5, 7]",46,13,0.11153264926163299,1,0.005,-1
71,6,109,"[2, 2, 3, 7, 3, 4, 1, 4, 4, 3]",17,16,0.16616530279221278,1,0.005,-1
72,6,66,"[1, 5, 6, 6, 6, 10, 6, 6, 5, 8]",44,15,0.15446397077271165,1,0.005,-1
73,6,217,"[3, 3, 5, 3, 3, 4, 3, 7, 6, 3]",24,16,0.11524741388159439,1,0.005,-1
74,6,226,"[6, 4, 4, 5, 6, 6, 2, 4, 3, 3]",28,15,0.12360104424070363,1,0.005,-1
75,6,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.13185498120641986,1,0.005,-1
76,6,1,"[4, 2, 3, 1, 3, 4, 1, 5, 1, 4]",15,13,0.19188500722262258,1,0.005,-1
77,6,293,"[6, 8, 4, 7, 3, 8, 11, 4, 9, 8]",50,18,0.13018284439971947,1,0.005,-1
78,6,235,"[2, 5, 7, 6, 9, 4, 6, 5, 7, 6]",47,10,0.12465121005705113,1,0.005,-1
79,6,185,"[4, 2, 3, 2, 2, 5, 1, 6, 3, 3]",19,12,0.16476645552834665,1,0.005,-1
80,6,33,"[5, 12, 5, 8, 2, 3, 5, 10, 9, 4]",48,15,0.15929293149183968,1,0.005,-1
81,6,275,"[4, 4, 3, 6, 3, 3, 4, 1, 4, 1]",15,18,0.17282619636989568,1,0.005,-1
82,6,211,"[6, 2, 5, 7, 5, 7, 4, 4, 8, 6]",40,14,0.13358769360580686,1,0.005,-1
83,6,273,"[5, 11, 6, 11, 3, 9, 7, 8, 3, 7]",55,15,0.13322350813153758,1,0.005,-1
84,6,150,"[5, 4, 3, 5, 4, 5, 4, 3, 6, 4]",26,17,0.08476025127499223,1,0.005,-1
85,6,261,"[6, 5, 8, 5, 5, 5, 6, 5, 1, 8]",44,10,0.14428252509673886,1,0.005,-1
86,6,285,"[5, 8, 6, 5, 6, 3, 9, 3, 5, 7]",38,19,0.11539972908998795,1,0.005,-1
87,6,274,"[5, 3, 4, 2, 2, 0, 4, 4, 2, 7]",19,14,0.2309224848131315,1,0.005,-1
88,6,287,"[4, 9, 4, 7, 8, 4, 5, 5, 5, 6]",38,19,0.094708208012728,1,0.005,-1
89,6,32,"[6, 5, 7, 5, 2, 6, 5, 4, 3, 6]",32,17,0.11218503632605273,1,0.005,-1
90,6,264,"[6, 5, 3, 10, 6, 5, 10, 8, 11, 6]",53,17,0.12849653107604808,1,0.005,-1
91,6,206,"[5, 8, 9, 7, 10, 7, 4, 8, 4, 8]",52,18,0.10271579702091665,1,0.005,-1
92,6,100,"[1, 3, 2, 4, 0, 2, 4, 2, 1, 4]",13,10,0.24205466249519572,1,0.005,-1
